id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
413	1835	1835	name	1835	PER	-	O	m	1	sg	6	Kees
414	1840	1840	noun	1840	-	-	O	n	0	sg	414	verlegenheid
415	1844	1845	noun	1845	-	-	O	f	1	sg	415	die juffrouw
416	1847	1849	noun	1849	-	-	O	m	1	sg	416	de ouwe heer
417	1850	1851	noun	1851	-	-	O	n	0	sg	417	bepaald bezwaar
418	1854	1854	name	1854	PER	-	O	m	1	sg	6	Bavink
419	1858	1858	pronoun	1858	-	1	O	fm	1	pl	1	we
420	1859	1859	pronoun	1859	-	3	O	m	1	sg	6	hem
421	1864	1864	name	1864	PER	-	O	m	1	sg	87	Lien
422	1870	1871	noun	1871	-	-	O	n	0	sg	422	een neiging
423	1873	1873	pronoun	1873	-	3	O	f	1	sg	415	haar
424	1884	1884	pronoun	1884	-	3	O	m	1	sg	87	hij
425	1885	1885	pronoun	1885	-	3	O	f	1	sg	415	haar
426	1893	1893	pronoun	1893	-	3	O	m	1	sg	87	-ie
427	1897	1897	name	1897	PER	-	O	m	1	sg	87	Lien
428	1898	1898	pronoun	1898	-	1	O	fm	1	sg	3	mij
429	1899	1899	noun	1899	-	-	O	n	0	pl	429	oogjes
430	1902	1902	name	1902	PER	-	O	m	1	sg	35	Bekker
431	1917	1919	noun	1919	-	-	O	n	0	sg	431	z'n steenen pijpje
432	1917	1917	pronoun	1917	-	3	O	m	1	sg	35	z'n
433	1921	1921	pronoun	1921	-	3	O	f	1	sg	415	ze
434	1942	1942	pronoun	1942	-	1	O	fm	1	pl	1	we
435	1944	1944	noun	1944	-	-	O	n	0	sg	435	donker
436	1946	1947	noun	1947	-	-	O	n	0	sg	436	De lamp
437	1955	1955	pronoun	1955	-	1	O	fm	1	pl	1	We
438	1973	1973	name	1973	PER	-	O	fm	1	sg	6	Bavink
439	1976	1977	noun	1977	-	-	O	-	-	sg	6	't stomste
440	1978	1978	pronoun	1978	-	3	O	-	-	sg	6	dat
441	1983	1983	name	1983	PER	-	O	m	1	sg	6	Kees
442	1991	1991	pronoun	1991	-	2	I	fm	1	sg	442	Je
443	2001	2001	name	2001	PER	-	O	fm	1	sg	6	Bavink
444	2005	2006	noun	2006	-	-	O	n	0	sg	444	de lucht
445	2008	2009	noun	2009	-	-	O	n	0	sg	445	Een groote
446	2010	2011	noun	2011	-	-	O	m	1	sg	446	groenachtige ster
447	2015	2015	noun	2015	-	-	O	n	0	pl	447	donkeren
448	2018	2018	pronoun	2018	-	2	I	fm	1	sg	448	Je
449	2034	2034	pronoun	2034	-	3	O	m	1	sg	446	hij
450	2036	2038	noun	2038	-	-	O	n	0	sg	450	een versche pijp
451	2049	2049	pronoun	2049	-	1	O	fm	1	sg	3	ik
452	2062	2062	pronoun	2062	-	-	O	m	1	sg	452	die
453	2066	2072	noun	2066	-	-	O	m	1	pl	453	jongens van negentien , twintig jaar rondloopen
454	2076	2076	pronoun	2076	-	1	O	fm	1	pl	1	ons
455	2078	2078	pronoun	2078	-	3	O	m	1	sg	452	hij
456	2082	2082	pronoun	2082	-	1	O	fm	1	pl	1	Wij
457	2085	2086	noun	2086	-	-	O	n	0	sg	457	de wereld
458	2088	2089	noun	2089	-	-	O	n	0	sg	457	de wereld
459	2092	2092	pronoun	2092	-	1	O	fm	1	pl	1	ons
460	2097	2097	pronoun	2097	-	1	O	fm	1	pl	1	ons
461	2101	2102	noun	2102	-	-	O	n	0	sg	461	de diepte
462	2104	2104	pronoun	2104	-	1	O	fm	1	pl	1	wij
463	2105	2108	noun	2106	-	-	O	n	0	sg	457	de wereld vol bedrijvigheid
464	2108	2108	noun	2108	-	-	O	-	-	sg	464	bedrijvigheid
465	2111	2112	noun	2112	-	-	O	fm	1	pl	6	de menschen
466	2114	2116	noun	2116	-	-	O	-	-	both	6	de gewichtige heeren
467	2119	2120	noun	2120	-	-	O	-	-	pl	6	de heeren
468	2122	2122	pronoun	2122	-	-	O	-	-	pl	468	die
469	2127	2127	pronoun	2127	-	-	O	-	-	pl	469	die
470	2130	2130	pronoun	2130	-	3	O	fm	1	pl	6	zij
471	2135	2136	noun	2136	-	-	O	n	0	sg	457	de wereld
472	2141	2141	pronoun	2141	-	1	O	fm	1	pl	1	wij
473	2145	2145	name	2145	PER	-	O	m	1	sg	35	Bekker
474	2147	2147	pronoun	2147	-	1	O	fm	1	sg	3	ik
475	2149	2150	noun	2150	-	-	O	n	0	sg	475	't grootste
476	2151	2154	noun	2151	-	-	O	n	0	sg	476	deel van onzen tijd
477	2156	2156	noun	2156	-	-	O	n	0	sg	200	kantoor
478	2161	2162	noun	2162	-	-	O	-	-	pl	6	die heeren
479	2165	2168	noun	2168	-	-	O	-	-	sg	479	hun domme opinies aanhooren
480	2165	2165	pronoun	2165	-	3	O	-	-	pl	6	hun
481	2171	2171	pronoun	2171	-	3	O	fm	1	pl	6	ze
482	2173	2173	pronoun	2173	-	-	O	-	-	pl	482	elkaar
483	2179	2179	pronoun	2179	-	3	O	fm	1	pl	6	zij
484	2180	2180	pronoun	2180	-	3	O	fm	1	both	6	zichzelf
485	2187	2187	pronoun	2187	-	1	O	fm	1	pl	1	ons
486	2191	2191	pronoun	2191	-	3	O	fm	1	pl	6	zij
487	2208	2209	noun	2209	-	-	O	n	0	sg	487	't licht
488	2215	2216	noun	2216	-	-	O	n	0	pl	488	de gordijnen
489	2221	2221	pronoun	2221	-	1	O	fm	1	pl	1	wij
490	2222	2224	noun	2224	-	-	O	n	0	sg	490	de roode lucht
491	2223	2223	name	2223	-	-	O	m	1	sg	491	roode
492	2231	2232	noun	2232	-	-	O	m	1	sg	492	de straat
493	2236	2236	pronoun	2236	-	1	O	fm	1	pl	1	wij
494	2243	2243	pronoun	2243	-	1	O	fm	1	pl	1	wij
495	2246	2246	noun	2246	-	-	O	fm	1	pl	495	straten
496	2253	2275	noun	2253	-	-	O	n	0	sg	496	uitzicht op de lancaster gordijnen van den overkant en de balletjesfranje en de aspedistra in een pot met een onbestaanbare bloem er op
497	2255	2263	noun	2257	-	-	O	n	0	pl	497	de lancaster gordijnen van den overkant en de balletjesfranje
498	2256	2256	name	2256	LOC	-	O	m	1	sg	498	lancaster
499	2259	2260	noun	2260	-	-	O	n	0	sg	499	den overkant
500	2262	2263	noun	2263	-	-	O	-	-	sg	500	de balletjesfranje
501	2265	2275	noun	2266	-	-	O	-	-	sg	501	de aspedistra in een pot met een onbestaanbare bloem er op
502	2271	2275	noun	2273	-	-	O	n	0	sg	502	een onbestaanbare bloem er op
503	2279	2279	pronoun	2279	-	1	O	fm	1	pl	1	wij
504	2281	2281	noun	2281	-	-	O	n	0	sg	504	wraak
505	2283	2283	pronoun	2283	-	1	O	fm	1	pl	1	wij
506	2285	2285	noun	2285	-	-	O	n	0	pl	506	talen
507	2288	2288	pronoun	2288	-	3	O	fm	1	pl	495	zij
508	2289	2290	noun	2290	-	-	O	n	0	pl	508	de namen
509	2295	2295	pronoun	2295	-	1	O	fm	1	pl	1	wij
510	2297	2297	noun	2297	-	-	O	n	0	pl	85	boeken
511	2299	2299	pronoun	2299	-	3	O	fm	1	pl	495	zij
512	2305	2305	pronoun	2305	-	1	O	fm	1	pl	1	wij
513	2307	2307	noun	2307	-	-	O	n	0	pl	513	gevoelens
514	2309	2309	pronoun	2309	-	3	O	fm	1	pl	495	zij
515	2310	2311	noun	2311	-	-	O	n	0	sg	515	het bestaan
516	2318	2318	pronoun	2318	-	1	O	fm	1	pl	1	wij
517	2327	2327	pronoun	2327	-	3	O	fm	1	pl	495	zij
518	2332	2332	noun	2332	-	-	O	n	0	sg	200	kantoor
519	2334	2334	pronoun	2334	-	1	O	fm	1	pl	1	wij
520	2336	2337	noun	2337	-	-	O	n	0	pl	520	de slootjes
521	2339	2340	noun	2340	-	-	O	n	0	pl	521	de weilanden
522	2342	2342	pronoun	2342	-	-	O	-	-	sg	522	die
523	2343	2343	pronoun	2343	-	1	O	fm	1	pl	1	wij
524	2348	2349	noun	2349	-	-	O	fm	1	pl	6	de heeren
525	2350	2350	pronoun	2350	-	1	O	fm	1	pl	1	ons
526	2352	2352	noun	2352	-	-	O	n	0	pl	6	dingen
527	2357	2357	pronoun	2357	-	1	O	fm	1	pl	1	wij
528	2358	2359	noun	2359	-	-	O	n	0	sg	528	't nut
529	2364	2364	pronoun	2364	-	1	O	fm	1	pl	1	wij
530	2368	2368	name	2368	PER	-	O	-	-	sg	6	Zondagavond
531	2369	2370	noun	2370	-	-	O	-	-	sg	6	de zon
532	2374	2374	name	2374	LOC	-	O	n	0	sg	532	Abcoû
533	2378	2378	pronoun	2378	-	1	O	fm	1	pl	1	wij
534	2380	2381	noun	2381	-	-	O	n	0	sg	534	't heelal
535	2386	2386	name	2386	-	-	O	m	1	sg	6	God
536	2387	2388	noun	2388	-	-	O	n	0	sg	75	ons hoofd
537	2387	2387	pronoun	2387	-	1	O	fm	1	pl	1	ons
538	2390	2391	noun	2391	-	-	O	n	0	sg	538	ons hart
539	2390	2390	pronoun	2390	-	1	O	fm	1	pl	1	ons
540	2393	2394	noun	2394	-	-	O	n	0	sg	540	ons ruggemerg
541	2393	2393	pronoun	2393	-	1	O	fm	1	pl	1	ons
542	2400	2400	pronoun	2400	-	3	O	fm	1	pl	6	zij
543	2405	2405	pronoun	2405	-	1	O	fm	1	pl	1	wij
544	2406	2406	pronoun	2406	-	3	O	fm	1	pl	6	hun
545	2413	2413	pronoun	2413	-	3	O	fm	1	pl	6	zij
546	2416	2416	pronoun	2416	-	3	O	fm	1	pl	6	hun
547	2419	2419	pronoun	2419	-	3	O	fm	1	pl	6	hun
548	2422	2422	name	2422	LOC	-	O	n	0	sg	548	Zwitserland
549	2424	2424	name	2424	LOC	-	O	n	0	sg	549	Italië
550	2426	2426	name	2426	LOC	-	O	n	0	pl	550	Godweetwaarheen
551	2430	2430	pronoun	2430	-	3	O	n	0	pl	550	hun
552	2433	2433	noun	2433	-	-	O	-	-	sg	464	bedrijvigheid
553	2442	2443	noun	2442	-	-	O	m	1	sg	6	dat al
554	2445	2445	pronoun	2445	-	3	O	n	0	pl	550	ze
555	2446	2446	pronoun	2446	-	1	O	fm	1	pl	1	ons
556	2449	2450	noun	2450	-	-	O	n	0	sg	556	hun macht
557	2449	2449	pronoun	2449	-	3	O	n	0	pl	550	hun
558	2452	2452	pronoun	2452	-	3	O	n	0	pl	550	ze
559	2456	2461	noun	2458	-	-	O	n	0	sg	559	't grootste deel van onzen tijd
560	2463	2463	pronoun	2463	-	3	O	fm	1	pl	6	zij
561	2465	2465	pronoun	2465	-	1	O	fm	1	pl	1	ons
562	2467	2468	noun	2468	-	-	O	n	0	sg	6	de zon
563	2471	2472	noun	2472	-	-	O	n	0	pl	521	de weilanden
564	2474	2475	noun	2475	-	-	O	n	0	sg	564	den waterkant
565	2478	2478	pronoun	2478	-	3	O	fm	1	pl	6	Ze
566	2480	2480	pronoun	2480	-	1	O	fm	1	pl	1	ons
567	2482	2483	noun	2483	-	-	O	n	0	pl	567	onze gedachten
568	2482	2482	pronoun	2482	-	1	O	fm	1	pl	1	onze
569	2488	2490	noun	2490	-	-	O	n	0	pl	569	hun onbegrijpelijke zaken
570	2488	2488	pronoun	2488	-	3	O	fm	1	pl	6	hun
571	2499	2499	noun	2499	-	-	O	n	0	pl	571	voeten
572	2503	2503	pronoun	2503	-	3	O	fm	1	pl	6	zij
573	2505	2505	pronoun	2505	-	1	O	fm	1	pl	1	ons
574	2506	2506	noun	2506	-	-	O	n	0	pl	574	standjes
575	2510	2510	pronoun	2510	-	1	O	fm	1	pl	1	wij
576	2512	2512	noun	2512	-	-	O	n	0	sg	200	kantoor
577	2517	2517	name	2517	PER	-	I	m	1	sg	35	Bekker
578	2520	2520	pronoun	2520	-	3	O	fm	1	pl	6	ze
579	2522	2522	pronoun	2522	-	-	O	-	-	pl	579	elkaar
580	2526	2527	noun	2527	-	-	O	n	0	both	6	de heeren
581	2529	2532	noun	2530	-	-	O	f	1	sg	6	de juffrouw van tweehoog
582	2532	2532	noun	2532	-	-	O	n	0	sg	582	tweehoog
583	2536	2537	noun	2537	-	-	I	-	-	sg	583	die halvegare
584	2542	2543	noun	2543	-	-	O	-	-	pl	6	de heeren
585	2549	2549	pronoun	2549	-	3	O	-	-	pl	6	ze
586	2556	2559	noun	2557	-	-	O	fn	-	both	6	de juffrouw van tweehoog
587	2559	2559	noun	2559	-	-	O	n	0	sg	582	tweehoog
588	2566	2568	noun	2568	-	-	O	n	0	sg	588	een leuk vak
589	2574	2574	noun	2574	-	-	O	-	-	sg	589	noodig
590	2577	2578	noun	2578	-	-	O	fm	1	sg	590	M'n baas
591	2577	2577	pronoun	2577	-	1	O	fm	1	sg	3	M'n
592	2580	2580	pronoun	2580	-	1	O	fm	1	sg	3	me
593	2582	2582	pronoun	2582	-	1	O	fm	1	sg	3	ik
594	2584	2584	noun	2584	-	-	O	n	0	pl	594	gedichten
595	2587	2587	name	2587	PER	-	O	m	1	sg	35	Bekker
596	2590	2591	name	2591	ORG	-	O	m	1	sg	596	zoo'n man
597	2592	2593	noun	2593	-	-	O	n	0	sg	597	dat woord
598	2607	2607	pronoun	2607	-	2	I	fm	1	sg	598	je
599	2609	2609	pronoun	2609	-	3	I	m	1	sg	35	hem
600	2612	2612	pronoun	2612	-	1	O	fm	1	sg	3	Ik
601	2617	2617	pronoun	2617	-	1	O	fm	1	sg	3	ik
602	2621	2622	noun	2622	-	-	O	n	0	sg	602	z'n gezicht
603	2621	2621	pronoun	2621	-	3	O	m	1	sg	35	z'n
604	2627	2627	pronoun	2627	-	3	O	m	1	sg	35	-ie
605	2630	2630	noun	2630	-	-	O	n	0	sg	605	kop
606	2636	2636	pronoun	2636	-	3	I	m	1	sg	35	hij
607	2640	2640	pronoun	2640	-	3	I	m	1	sg	35	hij
608	2646	2646	pronoun	2646	-	3	I	m	1	sg	35	hij
609	2653	2653	pronoun	2653	-	3	O	n	0	pl	594	ze
610	2655	2655	pronoun	2655	-	1	O	fm	1	pl	1	ons
611	2657	2658	noun	2658	-	-	O	-	-	both	6	de heeren
612	2665	2665	pronoun	2665	-	1	O	fm	1	pl	1	we
613	2667	2667	name	2667	PER	-	O	m	1	sg	35	Bekker
614	2671	2671	noun	2671	-	-	O	n	0	sg	282	iederen
615	2674	2675	name	2675	LOC	-	O	n	0	both	615	de Sarphatistraat
616	2677	2677	pronoun	2677	-	3	O	m	1	sg	35	hij
617	2683	2683	pronoun	2683	-	3	O	m	1	sg	35	Hij
618	2686	2692	noun	2687	-	-	O	-	1	sg	618	een schoolmeisje van een jaar of zeventien
619	2698	2698	pronoun	2698	-	3	O	m	1	sg	618	haar
620	2701	2705	noun	2702	-	-	O	n	0	sg	206	de overzij van de straat
621	2704	2705	noun	2705	-	-	O	fn	1	sg	492	de straat
622	2709	2709	pronoun	2709	-	3	O	f	1	sg	492	haar
623	2711	2711	pronoun	2711	-	3	O	m	1	sg	618	Hij
624	2716	2716	pronoun	2716	-	3	O	f	1	sg	492	zij
625	2720	2721	noun	2721	-	-	O	n	0	sg	597	een woord
626	2723	2723	pronoun	2723	-	3	O	f	1	sg	492	haar
627	2727	2728	name	2728	LOC	-	O	n	0	both	627	de Kerstvacantie
628	2730	2730	pronoun	2730	-	3	O	m	1	sg	618	-ie
629	2736	2736	pronoun	2736	-	3	O	m	1	sg	618	hij
630	2741	2741	pronoun	2741	-	3	O	f	1	sg	492	haar
631	2747	2748	noun	2748	-	-	O	n	0	sg	631	de school
632	2753	2753	pronoun	2753	-	3	O	m	1	sg	618	-ie
633	2755	2760	noun	2757	-	-	O	n	0	sg	633	't stille grachtje in de sneeuw
634	2759	2760	noun	2760	-	-	O	n	0	sg	634	de sneeuw
635	2762	2763	noun	2763	-	-	O	m	1	sg	635	een vent
636	2767	2769	noun	2769	-	-	O	n	0	sg	636	een wit paard
637	2772	2773	noun	2773	-	-	O	n	0	sg	386	een blauwe
638	2774	2774	noun	2774	-	-	O	m	1	sg	638	kiel
639	2777	2778	noun	2778	-	-	O	n	0	sg	639	een stroohoed
640	2784	2784	pronoun	2784	-	2	O	fm	1	sg	30	je
641	2787	2788	noun	2787	-	-	O	f	1	sg	641	zoo'n middag
642	2802	2802	name	2802	PER	-	O	m	1	sg	35	Bekker
643	2805	2805	pronoun	2805	-	3	O	m	1	sg	35	hij
644	2814	2814	pronoun	2814	-	3	O	m	1	sg	35	-ie
645	2818	2819	name	2819	LOC	-	O	n	0	sg	645	de Weteringschans
646	2821	2821	pronoun	2821	-	3	O	f	1	sg	641	ze
647	2822	2822	pronoun	2822	-	3	O	m	1	sg	35	hem
648	2825	2825	pronoun	2825	-	3	O	f	1	sg	641	Ze
649	2829	2830	noun	2830	-	-	O	f	1	sg	649	een vriendin
650	2832	2832	pronoun	2832	-	1	O	fm	1	sg	3	Ik
651	2836	2836	pronoun	2836	-	3	O	f	1	sg	641	zij
652	2841	2841	name	2841	PER	-	O	m	1	sg	35	Bekker
653	2845	2845	pronoun	2845	-	1	O	fm	1	sg	3	mij
654	2847	2847	name	2847	PER	-	O	m	1	sg	35	Bekker
655	2854	2854	noun	2854	-	-	O	-	-	sg	168	loopen
656	2873	2874	noun	2874	-	-	O	f	1	sg	656	de zomervacantie
657	2876	2876	pronoun	2876	-	3	O	f	1	sg	656	ze
658	2886	2886	name	2886	PER	-	O	m	1	sg	35	Bekker
659	2894	2894	pronoun	2894	-	3	I	f	1	sg	656	Ze
660	2897	2897	pronoun	2897	-	3	I	f	1	sg	656	ze
661	2901	2901	pronoun	2901	-	3	O	m	1	sg	35	Hij
662	2903	2904	noun	2904	-	-	O	n	0	sg	436	de lamp
663	2909	2910	noun	2910	-	-	O	n	0	sg	663	een blad
664	2913	2914	noun	2914	-	-	O	n	0	sg	664	't boek
665	2916	2916	pronoun	2916	-	3	O	m	1	sg	35	-ie
666	2923	2923	pronoun	2923	-	3	I	f	1	sg	656	ze
667	2930	2930	pronoun	2930	-	3	I	f	1	sg	656	ze
668	2934	2939	noun	2935	-	-	O	n	0	sg	668	Een stukje vuur uit zijn pijp
669	2938	2939	noun	2939	-	-	O	n	0	sg	669	zijn pijp
670	2938	2938	pronoun	2938	-	3	O	n	0	sg	668	zijn
671	2942	2943	noun	2943	-	-	O	n	0	sg	664	't boek
672	2945	2945	pronoun	2945	-	3	O	m	1	sg	35	Hij
673	2949	2950	noun	2950	-	-	O	n	0	sg	673	een lucifersdoosje
674	2955	2956	noun	2956	-	-	I	n	0	sg	674	een gat
675	2960	2960	pronoun	2960	-	1	I	m	1	sg	35	ik
676	2976	2976	pronoun	2976	-	2	I	m	1	sg	35	je
677	2983	2983	pronoun	2983	-	3	I	-	-	pl	677	ze
678	2985	2985	pronoun	2985	-	2	I	fm	1	sg	35	je
679	2990	2991	noun	2991	-	-	I	n	0	sg	679	een afstand
680	2993	2993	pronoun	2993	-	3	I	-	-	pl	677	ze
681	2997	2997	noun	2997	-	-	I	n	0	pl	681	gedichten
682	3003	3003	pronoun	3003	-	3	O	m	1	sg	35	Hij
683	3010	3010	pronoun	3010	-	3	O	m	1	sg	35	hij
684	3016	3016	pronoun	3016	-	2	I	fm	1	sg	684	je
685	3018	3020	noun	3020	-	-	I	n	0	sg	685	een raar ding
686	3024	3024	pronoun	3024	-	3	I	f	1	sg	656	ze
687	3025	3025	pronoun	3025	-	1	I	m	1	sg	35	me
688	3030	3030	pronoun	3030	-	3	I	f	1	sg	656	ze
689	3033	3033	pronoun	3033	-	1	I	fm	1	sg	35	me
690	3039	3042	noun	3042	-	-	I	fm	1	both	690	te zeggen niks tusschen
691	3043	3043	pronoun	3043	-	1	I	fm	1	both	690	ons
692	3045	3057	noun	3046	-	-	I	n	0	sg	692	een beetje kleeren van haar en zoo goed als geen kleeren van mij
693	3049	3049	pronoun	3049	-	3	I	f	1	sg	656	haar
694	3057	3057	pronoun	3057	-	1	I	fm	1	sg	35	mij
695	3061	3061	name	3061	PER	-	O	m	1	sg	35	Bekker
696	3067	3068	noun	3068	-	-	O	n	0	sg	696	z'n overhemd
697	3067	3067	pronoun	3067	-	3	O	m	1	sg	35	z'n
698	3070	3072	noun	3072	-	-	O	n	0	sg	698	z'n bloote lijf
699	3070	3070	pronoun	3070	-	3	O	m	1	sg	35	z'n
700	3082	3082	pronoun	3082	-	2	I	fm	1	sg	700	je
701	3086	3086	pronoun	3086	-	1	O	fm	1	sg	3	Ik
702	3093	3096	noun	3094	-	-	O	n	0	sg	702	den toren van Naarden
703	3096	3096	name	3096	LOC	-	O	n	0	sg	703	Naarden
704	3098	3102	noun	3099	-	-	O	n	0	sg	704	de kamer van Bekker b.v.
705	3101	3102	name	3102	ORG	-	O	n	0	both	705	Bekker b.v.
706	3108	3108	name	3108	PER	-	I	fm	1	both	706	Tusschen
707	3109	3112	noun	3110	-	-	I	n	0	sg	702	den toren van Naarden
708	3112	3112	name	3112	LOC	-	I	n	0	sg	703	Naarden
709	3114	3115	noun	3115	-	-	I	fn	-	sg	709	deze snor
710	3119	3119	name	3119	PER	-	O	m	1	sg	35	Bekker
711	3133	3134	noun	3134	-	-	I	n	0	sg	711	haar schouder
712	3133	3133	pronoun	3133	-	3	I	fn	-	sg	709	haar
713	3137	3137	pronoun	3137	-	1	I	m	1	sg	35	mijne
714	3144	3144	name	3144	PER	-	I	m	1	sg	298	Koekebakker
715	3147	3147	pronoun	3147	-	3	O	m	1	sg	298	Hij
716	3150	3151	noun	3151	-	-	O	n	0	sg	663	een blad
717	3156	3157	noun	3157	-	-	O	n	0	sg	487	't licht
718	3178	3178	name	3178	-	-	O	m	1	sg	6	God
719	3180	3181	noun	3181	-	-	O	n	0	sg	719	zijn aangezicht
720	3180	3180	pronoun	3180	-	3	O	m	1	sg	6	zijn
721	3188	3188	pronoun	3188	-	2	O	fm	1	sg	30	Je
722	3198	3198	pronoun	3198	-	2	O	fm	1	sg	30	je
723	3199	3200	noun	3200	-	-	O	f	1	pl	723	de meisjes
724	3204	3205	noun	3205	-	-	O	n	0	sg	240	de verte
725	3209	3209	pronoun	3209	-	2	O	fm	1	sg	30	je
726	3210	3211	noun	3211	-	-	O	n	0	pl	726	hun bekjes
727	3210	3210	pronoun	3210	-	3	O	f	1	pl	723	hun
728	3217	3219	noun	3219	-	-	O	-	-	both	6	die gewichtige heeren
729	3222	3222	pronoun	3222	-	3	O	n	0	pl	726	ze
730	3224	3225	noun	3225	-	-	O	n	0	sg	730	't algemeen
731	3232	3232	pronoun	3232	-	1	O	fm	1	pl	1	ons
732	3234	3234	pronoun	3234	-	3	O	n	0	pl	726	Die
733	3244	3244	pronoun	3244	-	1	O	fm	1	pl	1	wij
734	3248	3249	name	3249	PER	-	O	m	1	sg	6	Van God
735	3255	3255	pronoun	3255	-	3	O	m	1	sg	6	die
736	3257	3257	pronoun	3257	-	3	O	m	1	sg	6	zijn
737	3266	3266	pronoun	3266	-	1	O	fm	1	pl	1	we
738	3270	3270	pronoun	3270	-	1	O	fm	1	pl	1	we
739	3276	3276	pronoun	3276	-	1	O	fm	1	pl	1	wij
740	3280	3280	name	3280	PER	-	O	fm	1	sg	6	Bavink
741	3282	3282	name	3282	PER	-	O	m	1	sg	33	Hoyer
742	3287	3287	pronoun	3287	-	3	O	n	0	pl	726	die
743	3291	3291	pronoun	3291	-	-	O	-	-	pl	743	die
744	3300	3300	pronoun	3300	-	1	O	fm	1	pl	1	wij
745	3302	3302	name	3302	PER	-	O	m	1	sg	35	Bekker
746	3304	3304	name	3304	PER	-	O	m	1	sg	6	Kees
747	3306	3306	pronoun	3306	-	1	O	fm	1	sg	3	ik
748	3308	3308	pronoun	3308	-	1	O	fm	1	pl	1	wij
749	3312	3312	name	3312	MISC	-	I	n	0	both	749	socialen
750	3325	3325	pronoun	3325	-	2	O	fm	1	sg	30	je
751	3327	3328	noun	3328	-	-	O	n	0	sg	367	Gods tafel
752	3332	3332	noun	3332	-	-	O	n	0	pl	752	adressen
753	3337	3337	noun	3337	-	-	O	n	0	sg	753	drukwerk
754	3345	3347	name	3347	LOC	-	I	n	0	both	754	vrije groep Kastanjeplein
755	3349	3349	noun	3349	-	-	I	n	0	pl	755	omstreken
756	3357	3358	noun	3358	-	-	O	n	0	sg	336	de hei
757	3367	3367	name	3367	PER	-	O	m	1	sg	35	Bekker
758	3368	3372	noun	3370	-	-	O	n	0	pl	758	een paar centen bij elkaar
759	3372	3372	pronoun	3372	-	-	O	n	0	pl	759	elkaar
760	3377	3378	noun	3378	-	-	O	n	0	pl	759	zijn schoenen
761	3377	3377	pronoun	3377	-	3	O	m	1	sg	35	zijn
762	3383	3387	noun	3384	-	-	O	n	0	sg	762	de kolonie van Van Eeden
763	3386	3387	name	3387	PER	-	O	m	1	sg	763	Van Eeden
764	3389	3389	pronoun	3389	-	1	O	fm	1	pl	1	we
765	3396	3396	pronoun	3396	-	1	O	fm	1	pl	1	we
766	3403	3403	noun	3403	-	-	O	-	-	sg	766	geloopen
767	3412	3413	noun	3413	-	-	O	m	1	sg	416	een heer
768	3415	3417	noun	3417	-	-	O	-	-	sg	768	in een boerenkiel
769	3428	3430	noun	3430	-	-	O	n	0	sg	769	een papieren zak
770	3435	3439	noun	3436	-	-	O	-	-	sg	770	innige aanraking met de natuur
771	3438	3439	noun	3439	-	-	O	n	0	sg	771	de natuur
772	3441	3441	noun	3441	-	-	O	n	0	sg	772	zooals
773	3442	3442	pronoun	3442	-	3	O	n	0	sg	772	dat
774	3448	3451	noun	3449	-	-	O	-	-	sg	774	z'n baard vol kruimels
775	3448	3448	pronoun	3448	-	3	O	m	1	sg	416	z'n
776	3451	3451	noun	3451	-	-	O	-	-	pl	776	kruimels
777	3455	3455	pronoun	3455	-	1	O	fm	1	pl	1	we
778	3463	3463	name	3463	LOC	-	O	n	0	sg	778	Amsterdam
779	3468	3468	pronoun	3468	-	-	O	-	-	pl	779	elkaar
780	3470	3472	name	3472	MISC	-	O	n	0	both	780	de Naarder trekvaart
781	3477	3478	noun	3478	-	-	O	n	0	sg	781	een boerenmeid
782	3481	3482	noun	3482	-	-	O	n	0	sg	782	een boerenjongen
783	3486	3491	noun	3491	-	-	I	n	0	sg	783	het niks van in de krant
784	3486	3491	noun	3487	-	-	I	n	0	sg	783	het niks van in de krant
785	3497	3497	noun	3497	-	-	I	n	0	sg	785	vin
786	3498	3498	pronoun	3498	-	2	I	fm	1	both	786	je
787	3503	3503	noun	3503	-	-	I	m	1	sg	787	jai
788	3512	3512	pronoun	3512	-	1	O	fm	1	pl	1	we
789	3523	3523	name	3523	PER	-	O	m	1	sg	35	Bekker
790	3524	3526	noun	3526	-	-	O	n	0	sg	125	z'n eerste gedicht
791	3524	3524	pronoun	3524	-	3	O	m	1	sg	35	z'n
792	3528	3528	pronoun	3528	-	1	O	fm	1	sg	3	'k
793	3563	3565	noun	3563	-	-	O	n	0	pl	793	drie van ons
794	3565	3565	pronoun	3565	-	1	O	fm	1	pl	1	ons
795	3566	3571	noun	3567	-	-	O	n	0	pl	795	onze ketenen van negen tot zes
796	3566	3566	pronoun	3566	-	1	O	fm	1	pl	1	onze
797	3573	3573	pronoun	3573	-	1	O	fm	1	sg	3	Ik
798	3576	3576	noun	3576	-	-	O	-	-	sg	798	solliciteeren
799	3579	3579	name	3579	LOC	-	O	n	0	sg	799	Hillegom
800	3581	3585	noun	3582	-	-	O	n	0	sg	800	een bollenhandelaar met dikke roode
801	3584	3585	noun	3585	-	-	O	-	-	sg	801	dikke roode
802	3586	3587	noun	3587	-	-	O	n	0	pl	802	gladgeschoren wangetjes
803	3590	3591	noun	3591	-	-	O	-	-	pl	803	de anderen
804	3600	3600	name	3600	PER	-	O	fm	1	sg	6	Bavink
805	3602	3602	name	3602	PER	-	O	m	1	sg	33	Hoyer
